N,replica,leg,g,phi,phi_sd,chi,acceptance,phi_err,chi_err,tau_int,lx,ly,lam,cap,surplus,pieces,largest_frac,baby_frac,cube_frac
36,0,heat,20,0.6424513888888889,0.07126395216166878,0.18282783159722218,0.2437638888888889,0.001452773888551731,0.004410695367832388,0.6860382775801535,6,6,0.0,none,0.08042361111111111,1.0,1.0,0.0,0.0
36,0,heat,30,0.5920625,0.07104813258019323,0.18172213715277774,0.30827777777777776,0.0011744052121949006,0.004010704743306416,0.5377515673078143,6,6,0.0,none,0.056652777777777774,1.0,1.0,0.0,0.0
36,0,heat,100,0.5258680555555556,0.07088790619692874,0.18090342881944446,0.4101875,0.0013963001704128937,0.00335853333588451,0.5164473034872564,6,6,0.0,none,0.035840277777777776,1.0,1.0,0.0,0.0
36,1,cool,100,0.5269722222222222,0.07175145178554461,0.18533775000000002,0.40927314814814814,0.001305987707436527,0.0035810393655866433,0.4741446700565474,6,6,0.0,none,0.03570138888888889,1.0,1.0,0.0,0.0
36,1,cool,30,0.59375,0.07219216789194151,0.1876215277777777,0.3069837962962963,0.0010899277338818742,0.0037815623691409323,0.552644800560787,6,6,0.0,none,0.057291666666666664,1.0,1.0,0.0,0.0
36,1,cool,20,0.6435416666666667,0.07180941720757353,0.18563732638888886,0.24432407407407408,0.0009918765923151533,0.0034365511652768286,0.7242234462254198,6,6,0.0,none,0.0804861111111111,1.0,1.0,0.0,0.0
36,1,cool,15,0.6930625,0.07128275150168682,0.18292430381944444,0.18811111111111112,0.0014288538996790675,0.004090519235891878,1.1688364014633503,6,6,0.0,none,0.10856944444444444,1.0,1.0,0.0,0.0
36,1,cool,12,0.7424027777777779,0.07248189296023365,0.18913049305555563,0.14130555555555555,0.0017359457101210447,0.005661533969866465,1.7017731549937436,6,6,0.0,none,0.14365277777777777,1.0,1.0,0.0,0.0
36,1,cool,10,0.7979027777777778,0.07742279981087971,0.21579443750000002,0.10259953703703703,0.0036763468948562876,0.012111039741012946,3.6883559569032363,6,6,0.0,none,0.1954236111111111,1.0,1.0,0.0,0.0
36,1,cool,9,0.8372222222222223,0.08003134031177264,0.23058055555555554,0.08206712962962963,0.0046799826854128255,0.021675887164163906,6.582182450782152,6,6,0.0,none,0.24110416666666667,1.0,1.0,0.0,0.0
36,1,cool,8,0.9172291666666668,0.12775162757020522,0.587537220486111,0.055532407407407405,0.019912475197220916,0.1514766865297055,81.98405977494723,6,6,0.0,none,0.3786805555555556,1.0765,0.9702500000000001,0.02975,0.0
36,1,cool,7.5,0.9499583333333333,0.11866378530495829,0.5069193819444444,0.04284259259259259,0.01875457618088281,0.10250606974925358,86.90675910487857,6,6,0.0,none,0.4188472222222222,1.09125,0.9543750000000001,0.0,0.0
36,1,cool,7,1.3289583333333332,0.04273802039572822,0.06575538194444452,0.010481481481481482,0.005684403299191799,0.009439967187157044,49.03301232059719,6,6,0.0,none,1.3533194444444443,2.0,0.5555555555555556,0.4082222222222222,0.4082222222222222
36,1,cool,6.5,1.3338263888888886,0.03807111338005385,0.05217874826388896,0.005284722222222222,0.004056431814107066,0.007195887636088907,25.396455163045264,6,6,0.0,none,1.3614652777777776,2.0,0.5555555555555556,0.3961111111111111,0.3961111111111111
36,1,cool,6,1.3482916666666664,0.027449697962088355,0.027125493055555595,0.004861111111111111,0.002309200574319661,0.004481711791526424,14.58118948054139,6,6,0.0,none,1.4080625,2.0,0.5555555555555556,0.41777777777777775,0.41777777777777775
36,1,cool,5.5,1.3560625,0.016344500564051262,0.009617137152777792,0.004497685185185185,0.000909553641186696,0.001603967883488025,8.070804419254442,6,6,0.0,none,1.4302152777777777,2.0,0.5555555555555556,0.4308888888888889,0.4308888888888889
36,1,cool,5,1.3562222222222222,0.01672499054235833,0.010070111111111122,0.00400462962962963,0.0008853098632752006,0.0018240820404790807,10.79670215273424,6,6,0.0,none,1.4288680555555555,2.0,0.5555555555555556,0.4265555555555556,0.4265555555555556
36,1,cool,4.5,1.3598263888888886,0.008384607880250312,0.0025308593750000027,0.004083333333333333,0.00035410811062773934,0.0006787087939592678,5.547108402177801,6,6,0.0,none,1.4408888888888889,2.0,0.5555555555555556,0.44122222222222224,0.44122222222222224
